name,description,publisher,datasetId,dataId,prefecture,municipality,updatedAt,lat,lon,bbox,fileUrl
万騎が原中学校,,,,8483ba27-96d2-470e-bb43-e0722829d01f,,,,35.457735,139.535823,,
緑小学校,,,,8502d421-2e77-4747-ae5c-836719c96ab2,,,,35.50534,139.560561,,
森の台小学校,,,,8ec4becf-c9cc-4dd4-ba44-fd93337ba87f,,,,35.5088405666,139.535568943,,
大島小学校,,,,96082dea-e93a-4dcc-bf28-3049a5477b38,,,,35.516812,139.717361,,
鶴ヶ峯中学校,,,,983722ff-d197-40ab-b587-43616fd9dc36,,,,35.481593,139.542599,,
飯田北小学校,,,,9cd710c7-6e10-4336-9ece-968371940d3e,,,,35.434349,139.48155,,
恩田小学校,,,,a1c0100f-eda7-4bc9-8f02-ca8ddcab7687,,,,35.552443,139.499573,,
新町小学校,,,,aa3609bf-3c3a-42b2-be36-9016907e4a36,,,,35.518229,139.70064,,
浅田小学校,,,,aff03301-df9c-4d39-944c-e0bc3fabab03,,,,35.507397,139.702779,,
東希望が丘小学校,,,,b9064d96-ffca-4034-88cc-314274b88b81,,,,35.464401,139.511548,,
本郷台小学校,,,,baa1f00a-a1e8-49be-ad2f-06f85754cab4,,,,35.37133,139.549351,,
今宿小学校,,,,bc445ce4-22c7-4b3d-9690-44ac232d360b,,,,35.484121,139.536461,,
領家中学校,,,,be38649b-b2cc-4955-a4fe-e21b7bc0a4d7,,,,35.415351,139.52113,,
茅ヶ崎中学校,,,,beb92e3d-4790-4e11-8db2-8bf82c31c16a,,,,35.540711,139.582142,,
本宿中学校,,,,c4f07c42-383a-4ecd-9be5-404b3ee37855,,,,35.464429,139.547516,,
新橋小学校,,,,c6938de2-7f8e-45d6-b42b-b2a22f5723e1,,,,35.434349,139.506604,,
荏田東第一小学校,,,,cea0e7de-2abd-40b1-b676-ac9f4938c49e,,,,35.547002,139.562514,,
川崎中学校,,,,d00fc9cd-726e-4d0c-91f4-2014efe297da,,,,35.522729,139.689419,,
飯島小学校,,,,dba42ea8-b5ee-492d-8498-a6458257c7a6,,,,35.373025,139.53513,,
黒須田小学校,,,,dba80451-f98b-4c3b-8262-19d012bd353d,,,,35.568205,139.532938,,
上瀬谷小学校,,,,ddbba1bb-2c51-4c05-9325-9571197311b3,,,,35.489312,139.477049,,
鴨志田第一小学校,,,,e77b2f69-8f8b-4230-87a8-1eed47a68125,,,,35.557083,139.509628,,
桜本中学校,,,,e7858ac1-1b9f-4a99-a0e3-b82062df6c33,,,,35.523173,139.727027,,
宮前小学校,,,,e87d48b9-3da9-48da-95ca-c923025a764d,,,,35.528783,139.705862,,
美しが丘東小学校,,,,e9dd4e90-7f10-47ae-948c-2ae0c380eb36,,,,35.582386,139.560484,,
山田小学校,,,,ede4e7bc-b65c-4424-8134-8d47a7b7c388,,,,35.559719,139.603184,,
都岡小学校,,,,feb34a19-6892-47e4-a3e7-576508ec0d13,,,,35.485149,139.52124,,
東住吉小学校,,,,3cc21395-d8bb-415a-9579-7b372490a938,,,,35.569417,139.657976,,
西生田中学校,,,,44b96904-a0e0-4447-b9f0-b331ec6a9a82,,,,35.61577,139.519598,,
御幸小学校,,,,456170b3-35bf-49d2-a956-69005a81c2b0,,,,35.543226,139.692057,,
大門保育園,,,,de494dc7-b9cf-4321-96f5-63767c505ce1,,,,36.216805,138.250527,,
荒町公民館,,,,df0996f4-ef3e-4992-adc7-23fff2a830f9,,,,36.3124967282,138.503239768,,
立石分館,,,,df0c11d2-8dbb-417e-9302-82e3e4004174,,,,36.2726984191,138.29456442,,
御代田町営雪窓球場,,,,e0a346b0-9a9c-4485-b002-2eb36eed99c1,,,,36.3098155601,138.517183911,,
豊昇第一公民館,,,,e6cd4340-b4d5-4020-8e46-2bdaa0a3a51f,,,,36.296953156,138.530578751,,
老人福祉センター,,,,e90e96df-b1cd-4333-a9ee-1383d95a3c78,,,,36.2710499991,138.315047,,
馬取公民館,,,,edaa6edf-8993-4547-8849-02e2522aaef2,,,,36.2995465852,138.617917174,,
塩野公民館,,,,fb5f0a5d-c2d7-4c3f-9ef3-8675c517a936,,,,36.3343917867,138.492566696,,
矢ヶ崎公園,,,,fe658141-c2ce-453c-90e0-2deef0d522e4,,,,36.34541948,138.63747107,,
